country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,total_cost,total_people,total_nights
27,0,4,3,1,0,0,2,1,1,1,1,1,1,1,0,14,4,0,1,0,14523712.0,4,18
4,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,5,0,1,0,4,8619000.0,2,5
29,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,497250.0,1,3
3,1,0,0,2,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,3,300000.0,2,2
8,1,0,7,4,4,1,1,0,0,0,0,0,0,0,0,32,0,0,0,0,331500.0,11,32
1,2,1,1,0,4,5,2,1,0,1,1,1,0,0,0,15,0,0,1,0,3414060.0,1,15
17,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,2,0,1,1,0,680799.0,2,2
1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,663000.0,1,5
8,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,8370375.0,2,41
19,1,2,1,1,0,4,2,1,1,1,1,1,1,1,0,10,7,0,1,1,23374099.0,2,17
18,2,0,1,0,0,4,2,1,1,1,1,1,0,1,1,10,6,0,1,0,76742250.0,1,16
20,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,63,5,0,1,0,2000000.0,1,68
4,1,1,1,0,2,0,6,0,0,0,0,0,0,0,0,4,0,0,0,3,497250.0,1,4
21,0,1,0,1,4,5,4,0,0,0,0,0,0,0,0,16,0,0,1,3,2269330.0,1,16
4,1,1,1,0,4,3,0,0,0,0,0,0,0,0,0,2,3,0,1,3,2486250.0,1,5
27,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,1,0,6807990.0,1,8
3,1,0,0,2,0,0,2,1,1,1,1,0,0,1,0,4,0,0,1,3,5635500.0,2,4
36,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,116025.0,1,3
27,2,1,1,0,0,0,1,1,1,1,1,1,1,1,0,6,0,0,1,4,11573583.0,1,6
3,0,4,2,1,0,0,1,1,0,1,1,1,0,1,0,0,9,0,0,0,8287500.0,3,9
3,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1087660.0,1,5
4,0,2,1,1,0,0,2,1,0,1,1,1,1,1,0,15,0,0,1,2,45415500.0,2,15
75,3,1,0,1,0,0,6,1,0,1,1,1,0,1,0,6,0,0,0,3,11353875.0,1,6
4,1,3,1,2,1,5,0,0,0,0,0,0,0,0,0,54,0,0,0,3,3000000.0,3,54
3,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,500000.0,1,4
1,1,2,1,1,0,3,6,1,1,1,1,1,1,1,1,7,7,0,1,4,17072250.0,2,14
4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,3646500.0,1,10
4,0,0,0,2,0,0,2,1,1,1,1,1,1,1,0,10,0,0,1,2,20884500.0,2,10
4,2,0,5,0,4,0,2,1,0,1,1,1,1,0,0,29,0,0,1,4,7458750.0,5,29
15,0,1,1,0,1,5,1,0,0,0,0,0,0,0,0,2,0,0,1,5,190000.0,1,2
14,2,1,1,0,0,3,2,0,0,0,0,0,0,0,0,7,6,0,0,4,725540.0,1,13
4,2,1,1,0,0,3,0,1,0,1,1,1,1,1,0,3,11,0,1,5,745875.0,1,14
19,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,1,3,1588531.0,1,5
3,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3978000.0,2,6
19,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2187900.0,2,6
4,1,1,0,1,0,0,7,1,1,1,1,0,0,0,1,1,0,0,1,3,8784750.0,1,1
19,0,4,1,3,0,0,2,1,0,1,1,1,1,1,0,2,0,0,1,4,22856691.76,4,2
34,1,1,1,0,0,4,2,1,1,1,1,1,0,0,0,9,0,0,1,1,35304750.0,1,9
18,1,1,1,0,4,0,4,0,0,0,0,0,0,0,0,63,0,0,1,2,600000.0,1,63
27,2,4,1,5,0,0,2,1,1,1,1,1,1,1,1,12,4,1,1,1,49017528.0,6,16
6,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,22,0,0,1,0,5304000.0,1,22
15,0,1,0,1,3,0,6,0,0,0,0,0,0,0,0,3,3,0,0,5,1657500.0,1,6
35,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1044225.0,2,3
4,0,2,1,1,0,0,2,1,1,1,1,1,1,1,0,10,5,0,1,0,36465000.0,2,15
36,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,4,994500.0,1,2
14,1,2,1,1,0,0,6,1,1,1,1,1,1,1,1,6,4,0,1,4,11271000.0,2,10
15,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,100000.0,1,4
1,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,37,0,0,0,4,4267575.0,3,37
20,1,1,1,0,1,5,0,0,0,0,0,0,0,0,0,30,0,0,0,1,1413792.59,1,30
23,2,1,1,0,5,5,1,1,0,1,1,1,1,1,0,12,0,0,1,0,2212762.5,1,12
4,1,2,1,1,0,3,2,0,0,1,1,1,1,1,0,6,7,0,1,4,1657500.0,2,13
33,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,15,5,0,1,4,4538660.0,1,20
57,1,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,9,0,1,1,5635500.0,3,9
33,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,15,5,0,1,4,4538660.0,1,20
32,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1209975.0,1,5
17,2,1,1,0,4,0,2,1,1,1,0,1,1,1,0,12,0,0,1,0,3987945.0,1,12
4,1,0,10,3,4,0,1,0,0,0,0,0,0,0,0,23,0,0,1,4,600000.0,13,23
1,2,1,0,1,4,0,1,1,1,1,1,1,1,1,0,12,0,0,1,0,6543615.0,1,12
4,1,4,1,2,0,0,3,1,0,1,1,1,1,1,0,6,0,0,1,4,11254425.0,3,6
4,0,1,1,0,0,0,2,1,0,1,1,1,0,0,0,7,0,0,1,4,6630000.0,1,7
1,2,1,1,0,4,5,2,1,1,1,1,1,0,0,0,13,0,0,1,0,148670.0,1,13
19,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,11,4,0,1,0,11346650.0,1,15
4,0,1,0,1,0,0,6,1,0,1,1,1,1,1,0,4,0,0,1,4,828750.0,1,4
9,1,0,0,2,3,3,2,1,1,1,1,0,1,0,1,0,5,0,1,3,11573583.0,2,5
4,1,2,1,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,4,2154750.0,2,4
26,0,4,3,1,0,0,2,1,1,1,0,1,1,1,0,7,5,0,1,3,24862500.0,4,12
20,0,4,4,2,0,3,6,1,0,1,1,1,1,1,0,1,13,0,1,1,2154750.0,6,14
25,2,2,1,1,0,3,2,0,0,0,0,0,0,0,0,0,2,1,1,3,2486250.0,2,2
15,2,1,0,1,1,7,0,0,0,0,0,0,0,0,0,4,4,0,0,0,530000.0,1,8
76,1,2,1,1,0,3,0,1,1,1,1,0,0,0,1,0,7,0,1,1,10302758.2,2,7
1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,5690100.0,2,14
20,1,0,1,1,0,0,6,1,1,1,1,1,1,1,1,7,7,0,1,1,324300.0,2,14
27,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,2486250.0,5,3
19,2,4,1,3,0,0,2,1,1,1,1,1,1,1,1,0,3,0,1,6,11602500.0,4,3
2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,14,0,1,1,0,1939275.0,2,14
4,1,1,0,1,0,4,0,1,0,1,1,1,1,1,0,11,0,0,1,0,8950500.0,1,11
15,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,497250.0,1,2
3,1,1,0,1,1,5,3,0,0,0,0,0,0,0,0,4,0,1,0,0,230000.0,1,4
1,1,4,1,3,1,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,600015.0,4,4
50,2,0,1,1,0,0,6,0,0,0,0,0,0,0,0,13,3,0,1,4,4044300.0,2,16
20,0,1,0,1,3,0,4,0,0,0,0,0,0,0,0,10,0,1,1,0,8287500.0,1,10
42,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,561000.0,1,5
36,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3315000.0,1,3
15,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1470000.0,1,2
35,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,4,99450.0,2,3
29,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,440000.0,1,5
21,1,1,0,1,0,0,2,1,0,1,1,1,0,0,0,7,0,0,1,4,4641000.0,1,7
3,0,1,0,1,3,2,2,0,0,0,0,0,0,0,0,2,0,0,0,3,331500.0,1,2
6,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1657500.0,1,2
65,1,1,0,1,0,3,6,0,0,0,0,0,0,0,0,30,0,0,1,3,1657500.0,1,30
0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,1,4,3315000.0,2,8
4,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,3,1,1,1,331500.0,1,5
4,2,0,2,0,0,0,2,1,1,1,1,1,1,1,1,5,0,1,1,4,35072700.0,2,5
8,1,3,2,2,1,3,0,0,0,0,0,0,0,0,0,7,4,0,0,2,3315000.0,4,11
15,3,2,1,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,5,828750.0,2,1
1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,500000.0,2,20
1,2,1,1,0,0,0,2,1,0,1,1,1,0,0,0,9,0,0,0,4,3159195.0,1,9
4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,22,4,0,1,0,2088450.0,1,26
35,1,4,2,1,0,3,0,0,0,0,0,0,0,0,0,7,7,0,0,4,3414450.0,3,14
1,0,1,1,0,0,0,2,1,0,1,1,1,1,1,0,10,0,0,0,0,3351465.0,1,10
27,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,5,0,1,0,497250.0,1,5
77,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,2,6,0,1,1,663000.0,1,8
21,0,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,7,1,1,0,9077320.0,2,7
1,2,1,1,0,0,0,2,1,1,1,1,1,1,1,0,10,0,0,0,4,131500.0,1,10
19,1,1,1,0,0,0,2,1,0,1,1,1,1,1,1,6,0,0,1,2,5154825.0,1,6
19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,4,4897912.5,1,20
3,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,3,932280.0,1,2
51,1,0,3,0,0,0,2,1,0,1,1,0,0,1,0,10,4,1,1,4,5446392.0,3,14
30,1,0,2,0,0,0,2,1,0,1,1,1,0,1,0,10,4,0,1,1,11602500.0,2,14
30,1,1,1,0,0,4,1,1,0,1,1,1,1,1,0,10,0,0,1,0,6630000.0,1,10
21,1,2,1,1,0,0,2,1,1,1,1,1,1,1,0,7,6,0,1,1,14420250.0,2,13
1,2,1,0,1,4,3,4,1,1,1,1,0,1,1,1,24,2,0,1,0,502000.0,1,26
15,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1160250.0,1,3
6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,828750.0,1,4
21,2,1,0,1,1,3,0,0,0,0,0,0,0,0,0,21,0,0,0,4,600000.0,1,21
1,1,2,1,1,1,3,1,0,0,0,0,0,0,0,0,1,5,0,0,3,1588531.0,2,6
1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,10,0,0,0,4,5221125.0,1,10
1,0,1,0,1,0,0,2,1,0,1,1,1,1,1,1,7,3,1,1,0,9104160.0,1,10
20,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,51,0,0,1,1,165750.0,1,51
2,1,0,1,1,2,0,2,1,1,0,1,1,0,0,0,6,0,0,0,0,8287500.0,2,6
4,1,0,3,0,0,0,2,1,1,1,1,0,1,1,0,12,3,1,1,0,53454375.0,3,15
78,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,6,12,0,1,3,500000.0,2,18
21,1,0,10,6,0,0,2,1,0,1,1,1,1,1,0,9,5,0,1,4,53040000.0,16,14
0,1,2,1,1,0,0,2,1,1,1,1,1,1,1,1,9,5,0,1,0,24962630.0,2,14
3,1,1,0,1,3,0,2,1,1,1,1,1,0,1,1,3,0,0,1,0,22210500.0,1,3
4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,497250.0,2,5
30,0,1,0,1,0,4,3,1,0,1,1,1,1,1,0,13,0,0,1,5,9451740.0,1,13
35,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,1491750.0,1,10
79,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,7,0,0,1,1,1657500.0,1,7
4,1,1,0,1,0,0,2,1,1,1,1,1,1,1,1,15,0,0,1,0,9447750.0,1,15
6,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,1209975.0,1,6
1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,20,1,0,1,0,597460.5,2,21
4,1,0,2,0,0,0,7,1,0,0,1,0,1,1,0,5,3,0,1,0,6132750.0,2,8
3,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,4,0,1,0,3,1574625.0,1,4
20,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,497250.0,2,7
29,2,0,2,0,3,3,2,0,0,0,0,0,0,0,0,6,0,0,1,4,994500.0,2,6
3,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,3,331500.0,1,1
21,2,0,4,2,0,3,6,0,0,0,0,0,0,0,0,0,25,0,1,3,13615980.0,6,25
20,1,1,0,1,0,0,2,1,0,1,1,1,1,1,0,12,3,0,1,1,7541625.0,1,15
28,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1574625.0,1,2
11,1,0,4,1,3,2,3,0,0,0,0,0,0,0,0,6,0,0,0,4,4143750.0,5,6
20,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,10,4,0,1,1,907732.0,6,14
33,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,5,2652000.0,2,40
20,1,4,1,2,0,1,2,0,0,0,0,0,0,0,0,6,6,1,1,0,4972500.0,3,12
27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,414375.0,2,11
4,0,4,3,0,0,0,2,1,1,1,1,0,0,0,0,12,4,0,1,3,16906500.0,3,16
15,1,1,0,1,3,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4014465.0,1,6
3,1,1,0,1,3,3,2,0,0,0,0,0,0,0,0,6,0,0,0,1,1657500.0,1,6
4,0,1,0,1,6,3,0,0,0,0,0,0,0,0,0,12,2,0,0,5,165750.0,1,14
3,3,1,0,1,2,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,928200.0,1,4
1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2000000.0,1,21
15,1,1,0,1,3,2,6,0,0,0,0,0,0,0,0,7,0,1,0,5,1657500.0,1,7
3,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,5,932280.0,3,4
0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,331500.0,1,1
6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,2000000.0,1,13
53,1,1,1,0,4,5,0,0,0,0,0,0,0,0,0,10,0,0,1,0,497250.0,1,10
4,2,4,5,1,0,0,2,1,1,1,1,1,0,0,0,7,6,1,0,0,53040000.0,6,13
4,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,21,0,0,1,3,1657500.0,1,21
15,1,1,1,0,2,2,3,0,0,0,0,0,0,0,0,3,0,1,0,1,2320500.0,1,3
6,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,828750.0,1,2
21,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,30,0,0,1,5,9077320.0,1,30
14,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,3,4309500.0,2,5
27,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,21,0,0,0,3,1433730.0,2,21
44,1,0,1,1,2,0,5,1,1,1,1,0,0,0,0,3,0,0,1,1,4309500.0,2,3
4,1,2,1,1,0,0,2,1,0,1,1,0,0,1,0,6,5,1,1,4,10276500.0,2,11
20,0,1,0,1,0,0,2,1,1,1,1,1,0,1,0,6,0,0,1,3,5552625.0,1,6
18,1,0,1,1,0,0,3,1,1,1,1,1,1,1,1,7,7,0,1,5,6630000.0,2,14
27,0,2,1,1,0,0,2,1,0,1,1,1,1,1,0,10,4,0,0,4,9116250.0,2,14
14,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,300000.0,1,3
1,2,1,1,0,4,1,2,1,0,1,1,0,0,0,0,14,0,0,1,4,15885310.0,1,14
30,2,1,1,0,4,0,0,1,0,1,1,0,1,1,1,30,0,0,1,0,648000.0,1,30
1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,2,16575000.0,2,10
30,2,1,0,1,0,4,0,1,0,1,1,0,1,1,0,12,0,0,1,4,4060875.0,1,12
30,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,11,5,1,1,0,14177610.0,2,16
15,1,1,0,1,6,5,3,0,0,0,0,0,0,0,0,5,0,0,0,6,700000.0,1,5
4,1,0,2,0,0,0,1,1,0,1,1,1,1,1,0,9,5,0,1,1,11602500.0,2,14
3,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,165750.0,1,1
27,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,16,17,0,1,0,4972500.0,2,33
29,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0,4,0,0,1,1,828750.0,1,4
6,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1160250.0,1,4
18,1,1,0,1,1,5,1,0,0,0,0,0,0,0,0,10,0,0,1,0,4972500.0,1,10
3,0,1,1,0,0,1,2,1,1,1,1,1,0,0,0,1,0,0,1,0,24862500.0,1,1
4,1,1,0,1,3,5,0,0,0,0,0,0,0,0,0,2,0,1,1,0,828750.0,1,2
1,2,0,4,0,0,1,2,1,0,1,1,1,0,1,0,21,0,0,1,0,5121090.0,4,21
30,3,2,1,1,0,5,2,1,1,1,1,1,0,0,0,7,5,0,1,0,33081090.0,2,12
19,1,1,1,0,0,3,2,1,1,1,1,1,0,0,1,0,4,2,1,4,5635500.0,1,4
80,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,5,4,0,1,1,2496263.0,2,9
4,1,0,3,0,0,0,2,1,1,1,1,1,1,0,0,7,5,0,1,0,23205000.0,3,12
25,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,16,0,0,1,5,5005650.0,1,16
8,1,2,1,1,0,4,6,0,0,0,0,0,0,0,0,15,4,0,1,4,16077750.0,2,19
6,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,331500.0,1,3
1,0,4,3,2,0,0,2,1,1,1,1,1,0,1,1,14,5,0,1,0,42266250.0,5,19
1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,165750.0,1,1
20,2,0,1,1,0,0,0,1,1,1,1,1,1,1,1,7,7,0,1,4,5635500.0,2,14
2,2,0,4,2,4,5,0,0,0,0,0,0,0,0,0,39,3,0,1,3,1657500.0,6,42
4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,5,4972500.0,2,5
8,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,5304000.0,1,19
21,0,2,1,1,0,0,6,0,0,1,0,0,0,0,0,10,5,0,1,3,6807990.0,2,15
6,1,1,1,0,2,2,1,0,0,0,0,0,0,0,0,4,0,0,0,3,1989000.0,1,4
14,1,2,1,1,0,0,2,1,1,1,1,0,1,1,0,7,7,0,1,4,16575000.0,2,14
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3129555.0,1,6
4,0,3,1,2,1,3,0,0,0,0,0,0,0,0,0,61,0,1,0,5,5469750.0,3,61
4,2,0,3,0,1,5,0,0,0,0,0,0,0,0,0,35,0,0,1,1,2000000.0,3,35
27,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,7,4,0,1,4,9945000.0,3,11
21,1,1,0,1,0,1,7,0,0,0,0,0,0,0,0,9,0,0,1,1,6464250.0,1,9
15,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1361598.0,1,3
22,1,2,2,0,3,4,0,1,1,1,1,0,0,1,0,10,0,0,0,1,3978000.0,2,10
5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,250282.5,1,7
14,0,1,0,1,3,2,1,1,1,1,1,0,0,0,0,11,0,1,0,0,3978000.0,1,11
21,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,5,4538660.0,4,10
23,1,1,1,0,1,3,5,0,0,0,0,0,0,0,0,1,0,1,0,5,331500.0,1,1
4,0,0,0,4,0,0,2,1,0,1,1,1,1,1,0,15,0,0,1,0,10110750.0,4,15
21,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,7,6,0,1,1,9077320.0,2,13
1,1,2,1,1,0,0,2,1,1,1,1,1,1,1,1,7,7,0,1,3,16575000.0,2,14
15,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1657500.0,1,5
14,0,3,1,1,0,0,6,0,0,0,0,0,0,0,0,26,0,0,0,0,3403995.0,2,26
0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,3,331500.0,1,2
12,0,2,1,1,0,0,2,1,0,1,0,0,1,0,0,9,6,1,0,3,7148389.5,2,15
20,1,0,9,2,0,0,6,1,1,1,1,1,1,1,1,9,5,0,0,3,5673325.0,11,14
15,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1163565.0,1,2
20,1,0,9,2,0,1,6,1,1,1,1,1,1,0,0,7,7,0,1,3,63541240.0,11,14
19,1,1,0,1,0,3,6,0,0,0,0,0,0,0,0,0,7,0,1,3,82875.0,1,7
1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,426757.5,1,14
20,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,9,5,0,1,0,9945000.0,3,14
73,1,2,1,1,0,0,2,1,0,1,1,1,1,1,0,9,2,0,1,4,580125.0,2,11
24,1,1,0,1,6,3,2,1,1,1,1,1,0,0,0,20,0,0,1,0,497250.0,1,20
25,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,3,3315000.0,2,5
1,1,1,1,0,4,0,4,0,0,0,0,0,0,0,0,70,4,0,1,0,4267575.0,1,74
14,0,2,1,1,0,1,2,1,1,1,1,1,1,1,0,2,0,1,1,1,3480750.0,2,2
21,0,4,2,2,0,0,0,1,0,1,1,1,1,1,0,7,0,0,1,4,17138550.0,4,7
1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,14,0,0,1,0,500000.0,1,14
4,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,3,1657500.0,1,4
27,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,60,0,0,1,3,2269330.0,1,60
3,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,373688.9,1,9
20,1,1,1,0,0,4,2,1,1,1,1,1,1,1,0,7,0,0,1,5,4558125.0,1,7
26,2,0,1,1,1,3,0,0,0,0,0,0,0,0,0,6,6,0,1,5,495760.0,2,12
19,1,2,1,1,0,0,2,1,1,1,1,1,1,1,1,5,0,0,1,1,4309500.0,2,5
1,2,0,2,2,0,3,0,0,0,0,0,0,0,0,0,21,0,0,1,3,6630000.0,4,21
11,0,0,3,17,3,1,2,0,0,0,0,0,0,0,0,6,0,1,0,0,165750.0,20,6
43,1,4,2,3,0,3,0,0,0,0,0,0,0,0,0,20,3,0,0,3,2050000.0,5,23
4,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,13,13,1,1,5,779025.0,1,26
3,1,1,0,1,2,0,0,1,0,1,1,1,0,0,0,7,0,0,1,0,33150000.0,1,7
1,1,2,1,1,0,0,0,1,0,1,1,0,1,1,0,6,3,0,1,1,10442250.0,2,9
76,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1657500.0,2,14
68,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,16,2,0,1,3,8287500.0,1,18
1,0,1,0,1,2,0,6,0,0,0,0,0,0,0,0,30,0,0,0,3,431520.0,1,30
15,0,1,0,1,2,0,6,0,0,0,0,0,0,0,0,2,0,1,0,5,828750.0,1,2
11,1,4,1,4,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3248700.0,5,7
1,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,331500.0,2,2
14,0,1,0,1,3,0,4,0,0,0,0,0,0,0,0,20,0,0,0,0,10438918.0,1,20
20,0,4,4,1,0,0,2,1,1,1,1,1,1,1,0,10,0,0,1,2,27912759.0,5,10
34,2,0,1,2,0,1,2,0,0,0,0,0,0,0,0,4,3,0,1,1,100000.0,3,7
4,1,0,4,2,0,0,2,1,0,1,1,0,1,1,1,12,0,0,1,4,58012500.0,6,12
30,0,1,1,0,0,0,2,1,0,1,1,1,1,1,0,7,0,0,1,4,9159345.0,1,7
15,0,1,0,1,3,0,6,0,0,0,0,0,0,0,0,10,0,0,1,0,3149250.0,1,10
19,1,1,1,0,4,5,0,1,1,1,0,0,1,1,0,30,0,0,1,0,4538660.0,1,30
1,1,2,1,1,0,0,2,1,0,1,1,1,1,1,0,14,7,0,1,4,17070300.0,2,21
1,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,497250.0,2,1
63,1,0,0,2,1,3,2,1,0,1,1,1,1,1,1,12,0,0,0,4,3149250.0,2,12
4,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,22,1,0,0,3,3149250.0,1,23
28,0,1,0,1,3,2,2,0,0,0,0,0,0,0,0,9,0,0,0,6,3315000.0,1,9
29,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3315000.0,2,5
4,0,1,0,1,2,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,853515.0,1,1
20,0,4,1,3,0,0,2,1,0,1,1,1,0,1,0,7,5,0,1,1,11105250.0,4,12
1,1,4,2,1,1,5,0,0,0,0,0,0,0,0,0,15,0,0,1,1,1707030.0,3,15
6,0,4,2,2,3,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1027650.0,4,3
30,0,0,0,2,0,0,2,1,0,1,1,1,0,1,0,7,0,0,0,2,18232500.0,2,7
29,1,0,1,1,6,3,0,0,0,0,0,0,0,0,0,10,0,0,1,3,4806750.0,2,10
